fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
33,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
33,Paris Gare de Lyon,Articles médicaux
33,Paris Gare de Lyon,Parapluies
33,Paris Gare de Lyon,"Livres, articles de papéterie"
33,Paris Gare de Lyon,Articles médicaux
33,Paris Gare de Lyon,"Vêtements, chaussures"
33,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
33,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
33,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
33,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
33,Paris Gare de Lyon,"Vêtements, chaussures"
33,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
33,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
33,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
33,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
33,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
33,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
33,Paris Gare de Lyon,"Bijoux, montres"
33,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Gare de Lyon,Optique
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
33,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
33,Paris Gare de Lyon,"Vêtements, chaussures"
33,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Gare de Lyon,"Livres, articles de papéterie"
33,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
33,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
32,Paris Gare de Lyon,"Livres, articles de papéterie"
32,Paris Gare de Lyon,"Livres, articles de papéterie"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vélos, trottinettes, accessoires 2 roues"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vêtements, chaussures"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vélos, trottinettes, accessoires 2 roues"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vêtements, chaussures"
32,Paris Gare de Lyon,Optique
32,Paris Gare de Lyon,Optique
32,Paris Gare de Lyon,Optique
32,Paris Gare de Lyon,Optique
32,Paris Gare de Lyon,Optique
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vêtements, chaussures"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vêtements, chaussures"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Vêtements, chaussures"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
32,Paris Gare de Lyon,Pièces d'identités et papiers personnels
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
32,Paris Gare de Lyon,"Vêtements, chaussures"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Vêtements, chaussures"
31,Paris Gare de Lyon,Divers
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Livres, articles de papéterie"
31,Paris Gare de Lyon,"Livres, articles de papéterie"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,Divers
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Vêtements, chaussures"
31,Paris Gare de Lyon,"Vêtements, chaussures"
31,Paris Gare de Lyon,"Vêtements, chaussures"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Livres, articles de papéterie"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Livres, articles de papéterie"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Optique
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
31,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
31,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Livres, articles de papéterie"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,Divers
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
31,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Gare de Lyon,Pièces d'identités et papiers personnels
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
31,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Vêtements, chaussures"
30,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
30,Paris Gare de Lyon,"Vêtements, chaussures"
30,Paris Gare de Lyon,Optique
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,Optique
30,Paris Gare de Lyon,Optique
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Clés, porte-clés, badge magnétique"
30,Paris Gare de Lyon,"Livres, articles de papéterie"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Appareils électroniques, informatiques, appareils photo"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Vêtements, chaussures"
30,Paris Gare de Lyon,"Livres, articles de papéterie"
30,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
30,Paris Gare de Lyon,"Articles d'enfants, de puériculture"
30,Paris Gare de Lyon,"Bijoux, montres"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
30,Paris Gare de Lyon,"Bagagerie: sacs, valises, cartables"
30,Paris Gare de Lyon,"Articles de sport, loisirs, camping"
30,Paris Gare de Lyon,Optique
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
30,Paris Gare de Lyon,Pièces d'identités et papiers personnels
